days_pred,Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7
2012-07-03,45.13466917576004,0.0,0.0,36.998341120480575,0.0,15.877020481990947,0.0,0.0
2012-07-04,48.069185335633875,0.0,0.0,38.14752026289314,0.0,16.3131561535449,0.0,0.0
2012-07-05,38.186056782465286,0.0,0.0,32.9326658954675,0.0,15.31009888127685,0.0,0.0
2012-07-06,52.1143063816855,0.0,0.0,44.44634033081617,0.0,21.98961505917653,0.0,0.0
2012-07-07,51.986984244198204,0.0,0.0,48.15615010085469,0.0,21.31650734386521,0.0,0.0
2012-07-08,41.64755069442104,0.0,0.0,24.940340332471322,0.0,13.169567598505177,0.0,0.0
2012-07-09,37.396849767113004,0.0,0.0,37.14963571565556,0.0,16.955349931606328,0.0,0.0
2012-07-10,55.474491776462955,0.0,0.0,52.981773646717045,0.0,25.965755574688618,0.0,0.0
2012-07-11,53.45065693787006,0.0,0.0,43.03636912165288,0.0,20.950420073176968,0.0,0.0
2012-07-12,54.8836309410534,0.0,0.0,51.52545419739241,0.0,23.4962196681969,0.0,0.0
2012-07-13,55.507714496135165,0.0,0.0,49.432017475241125,0.0,25.237976689797637,0.0,0.0
2012-07-14,57.89398785064289,0.0,0.0,45.47319342152242,0.0,22.688782221031307,0.0,0.0
2012-07-15,56.95948167402711,0.0,0.0,47.014900326937656,0.0,22.2922200912041,0.0,0.0
2012-07-16,38.61400435208482,0.0,0.0,23.149345118365606,0.0,12.628832597537375,0.0,0.0
2012-07-17,55.093346427757,0.0,0.0,56.47523234503669,0.0,24.440569721270194,0.0,0.0
2012-07-18,61.26461759198405,0.0,0.0,51.50588212577922,0.0,26.361092798814653,0.0,0.0
2012-07-19,56.513506636929314,0.0,0.0,39.75224403655448,0.0,20.991794710631037,0.0,0.0
2012-07-20,66.07055797921323,0.0,0.0,65.96204071027246,0.0,29.179653077354228,0.0,0.0
2012-07-21,57.51470182708274,0.0,0.0,60.59656473943044,0.0,28.21612210648252,0.0,0.0
2012-07-22,39.792437073020174,0.0,0.0,34.06012975184215,0.0,16.639014853676436,0.0,0.0
2012-07-23,38.53893934955308,0.0,0.0,27.622828808595543,0.0,12.742464327567344,0.0,0.0
2012-07-24,57.82964414909722,0.0,0.0,41.88933170579088,0.0,22.35107344100577,0.0,0.0
2012-07-25,60.93663273513528,0.0,0.0,58.504205227290115,0.0,26.69639869590162,0.0,0.0
2012-07-26,51.65365196525963,0.0,0.0,32.475690188858295,0.0,18.206906287186122,0.0,0.0
2012-07-27,42.53826771405518,0.0,0.0,32.958592643642255,0.0,16.671961229410893,0.0,0.0
2012-07-28,52.26510020689439,0.0,0.0,55.490942270722385,0.0,23.27521400355782,0.0,0.0
2012-07-29,35.230961615710065,0.0,0.0,18.076629848406203,0.0,9.945108336184491,0.0,0.0
2012-07-30,38.366123936838875,0.0,0.0,18.189481173527668,0.0,8.794397730624935,0.0,0.0
2012-07-31,53.53060172967787,0.0,0.0,40.66658011076984,0.0,20.52435935299694,0.0,0.0
2012-08-01,52.32440675633362,0.0,0.0,47.98512948976364,0.0,22.858797048914617,0.0,0.0
2012-08-02,61.1720228743706,0.0,0.0,48.54850812235168,0.0,23.58001680504869,0.0,0.0
2012-08-03,63.064182342311284,0.0,0.0,59.42600160595298,0.0,30.131221314364815,0.0,0.0
2012-08-04,53.095733468018835,0.0,0.0,48.68339135361785,0.0,24.558152244465255,0.0,0.0
2012-08-05,35.94550133580784,0.0,0.0,17.042507484890002,0.0,8.749723696641492,0.0,0.0
2012-08-06,36.71085802073202,0.0,0.0,19.029983542870863,0.0,9.636541841218438,0.0,0.0
2012-08-07,52.505273676010304,0.0,0.0,38.98408437109221,0.0,19.489235066596883,0.0,0.0
2012-08-08,51.206860518641804,0.0,0.0,48.354499516164964,0.0,21.238350951778816,0.0,0.0
2012-08-09,55.402747131752065,0.0,0.0,47.386006126031624,0.0,21.842018712416277,0.0,0.0
2012-08-10,49.372900522752914,0.0,0.0,33.900810058030956,0.0,19.003405789936476,0.0,0.0
2012-08-11,60.750086092924235,0.0,0.0,49.87102400262314,0.0,25.11122986696487,0.0,0.0
2012-08-12,39.51091953110802,0.0,0.0,27.837529383133305,0.0,14.25739423691147,0.0,0.0
2012-08-13,36.94433737689459,0.0,0.0,20.35503751371489,0.0,11.622378181112964,0.0,0.0
2012-08-14,58.59584481979189,0.0,0.0,52.66199197174427,0.0,23.573308188555504,0.0,0.0
2012-08-15,54.1576712921332,0.0,0.0,62.31616881073764,0.0,27.80096833215494,0.0,0.0
2012-08-16,56.389225408811136,0.0,0.0,41.77618472101598,0.0,22.401914196631846,0.0,0.0
2012-08-17,60.69908735749466,0.0,0.0,54.69479512938902,0.0,28.17804439362473,0.0,0.0
2012-08-18,47.21884725830753,0.0,0.0,39.6887452924791,0.0,19.511499724162086,0.0,0.0
2012-08-19,48.83808143027047,0.0,0.0,34.301304001366134,0.0,16.726444076694232,0.0,0.0
2012-08-20,33.71501153325545,0.0,0.0,13.024930323169436,0.0,7.18936253353109,0.0,0.0
2012-08-21,53.758063531982145,0.0,0.0,44.777352522304575,0.0,22.232894754611884,0.0,0.0
2012-08-22,69.7228623554904,0.0,0.0,63.036652584131566,0.0,32.90556707915764,0.0,0.0
2012-08-23,53.37693841432994,0.0,0.0,49.811678374996674,0.0,22.747577966206162,0.0,0.0
2012-08-24,51.3984896896413,0.0,0.0,51.78563325632493,0.0,20.362516868138805,0.0,0.0
2012-08-25,49.05562947114123,0.0,0.0,30.846323322483485,0.0,13.291110806651478,0.0,0.0
2012-08-26,43.33349277587811,0.0,0.0,31.896656285632957,0.0,12.417249824877185,0.0,0.0
2012-08-27,36.75982709957057,0.0,0.0,29.073400781378414,0.0,10.67267052608218,0.0,0.0
2012-08-28,57.401939046372526,0.0,0.0,52.504240349208786,0.0,18.44452674753265,0.0,0.0
2012-08-29,51.31998047681711,0.0,0.0,35.71927357204948,0.0,13.11578675201575,0.0,0.0
2012-08-30,56.29506878450766,0.0,0.0,48.1097360348233,0.0,15.576101081550622,0.0,0.0
2012-08-31,56.304292034185124,0.0,0.0,61.22360226556896,0.0,20.420845397938862,0.0,0.0
2012-09-01,52.64195549937904,0.0,0.0,47.29904622031876,0.0,23.59154414248324,0.0,0.0
2012-09-02,47.92278215889498,0.0,0.0,29.8570908482785,0.0,15.901924827730165,0.0,0.0
2012-09-03,39.17857175301594,0.0,0.0,23.12746611397118,0.0,11.002407807415933,0.0,0.0
2012-09-04,33.89038292541252,0.0,0.0,24.945036457573426,0.0,10.29029739048048,0.0,0.0
2012-09-05,51.550516674203664,0.0,0.0,40.61676007606385,0.0,17.050033477552656,0.0,0.0
2012-09-06,59.443850615523004,0.0,0.0,62.3390728314892,0.0,24.997378090486908,0.0,0.0
2012-09-07,54.54019652303804,0.0,0.0,50.79596248694956,0.0,26.28129971767879,0.0,0.0
2012-09-08,52.60215311112508,0.0,0.0,50.47654525426906,0.0,19.893702176605753,0.0,0.0
2012-09-09,44.20685644765979,0.0,0.0,23.57754739431943,0.0,15.665035064778824,0.0,0.0
2012-09-10,39.64118931561921,0.0,0.0,26.03006257610192,0.0,13.409111523851081,0.0,0.0
2012-09-11,59.51595013053993,0.0,0.0,52.18952012989531,0.0,25.17361427723093,0.0,0.0
2012-09-12,57.609434986156856,0.0,0.0,53.18530674117335,0.0,25.71297647243149,0.0,0.0
2012-09-13,53.814164190365986,0.0,0.0,42.43370604200681,0.0,19.229469415490723,0.0,0.0
2012-09-14,56.37656973070058,0.0,0.0,48.76284822864321,0.0,26.67625492400351,0.0,0.0
2012-09-15,58.40787867084266,0.0,0.0,54.498537171286614,0.0,23.113560856184215,0.0,0.0
2012-09-16,42.60320744283607,0.0,0.0,33.022928292872926,0.0,13.800719888567672,0.0,0.0
2012-09-17,37.45450741061924,0.0,0.0,16.924483677583922,0.0,7.272070653319091,0.0,0.0
2012-09-18,55.75213088491273,0.0,0.0,43.30305688243596,0.0,20.593849923300567,0.0,0.0
2012-09-19,65.93989678656756,0.0,0.0,66.90323509405879,0.0,27.09510224704493,0.0,0.0
2012-09-20,57.17649060919273,0.0,0.0,56.093672936777274,0.0,20.40620372346404,0.0,0.0
2012-09-21,57.916743684987566,0.0,0.0,58.10319476624407,0.0,29.004647451286367,0.0,0.0
2012-09-22,62.138806048958415,0.0,0.0,56.80694151665608,0.0,25.917041889231136,0.0,0.0
2012-09-23,43.887059175041934,0.0,0.0,27.586658263875137,0.0,11.549143397469546,0.0,0.0
2012-09-24,49.68409437210125,0.0,0.0,33.67625963194214,0.0,14.831296938310869,0.0,0.0
2012-09-25,58.88455045500658,0.0,0.0,60.38764584015965,0.0,26.819106384421723,0.0,0.0
2012-09-26,57.90770920546174,0.0,0.0,50.85210938075308,0.0,23.7040375909165,0.0,0.0
2012-09-27,60.742934185347636,0.0,0.0,44.79668697723263,0.0,21.686701096058766,0.0,0.0
2012-09-28,50.040920796430186,0.0,0.0,51.49393935438697,0.0,20.633440149095463,0.0,0.0
2012-09-29,59.13470561287573,0.0,0.0,58.21337303180355,0.0,25.972330897368078,0.0,0.0
2012-09-30,49.073298055682585,0.0,0.0,34.72350055489335,0.0,22.385252233953423,0.0,0.0
2012-10-01,45.96441561274899,0.0,0.0,32.377097768546165,0.0,15.512329767832156,0.0,0.0
2012-10-02,57.138782032236215,0.0,0.0,45.807121691782726,0.0,22.59778620033531,0.0,0.0
2012-10-03,58.06684361796762,0.0,0.0,51.86823365051308,0.0,22.2326456120116,0.0,0.0
2012-10-04,57.961905668996735,0.0,0.0,51.736360850925365,0.0,22.94848044580815,0.0,0.0
2012-10-05,55.831604581743846,0.0,0.0,52.69774969329783,0.0,24.574389799985013,0.0,0.0
2012-10-06,68.26114774236619,0.0,0.0,72.53220037428095,0.0,27.02073944936748,0.0,0.0
2012-10-07,42.60457255238619,0.0,0.0,28.721184967308332,0.0,14.771808818892994,0.0,0.0
2012-10-08,35.131787300482415,0.0,0.0,23.635549807012907,0.0,10.144782796088844,0.0,0.0
2012-10-09,45.81974930586183,0.0,0.0,38.20928499529019,0.0,17.63701609260629,0.0,0.0
2012-10-10,56.61656314576564,0.0,0.0,64.65591511646048,0.0,28.764092900727434,0.0,0.0
2012-10-11,55.51691125107338,0.0,0.0,58.00356145904031,0.0,28.56246434750433,0.0,0.0
2012-10-12,47.56503795470016,0.0,0.0,47.6804835709889,0.0,19.96755107525252,0.0,0.0
2012-10-13,49.75585690446012,0.0,0.0,46.247740006703665,0.0,23.00190166349976,0.0,0.0
2012-10-14,45.579589938633816,0.0,0.0,47.820080865431514,0.0,21.38392904109988,0.0,0.0
2012-10-15,36.555709997362726,0.0,0.0,19.616228991879037,0.0,9.33747201406116,0.0,0.0
2012-10-16,48.89934113866947,0.0,0.0,50.14517335497243,0.0,24.32483914888598,0.0,0.0
2012-10-17,44.29800673781909,0.0,0.0,42.884835050349636,0.0,18.189150929780567,0.0,0.0
2012-10-18,47.82581694280463,0.0,0.0,45.9898825405246,0.0,22.210706558525015,0.0,0.0
2012-10-19,47.118881791648356,0.0,0.0,40.46427718589925,0.0,17.157366128473306,0.0,0.0
2012-10-20,46.52561545528428,0.0,0.0,36.18692195384528,0.0,19.528556550681714,0.0,0.0
2012-10-21,47.64414245099013,0.0,0.0,42.413679153649696,0.0,18.206975951013163,0.0,0.0
2012-10-22,35.115236988790954,0.0,0.0,21.163581524105204,0.0,11.518739751253287,0.0,0.0
2012-10-23,50.14205765979543,0.0,0.0,45.90861936294657,0.0,21.17503455326762,0.0,0.0
2012-10-24,53.13042097769276,0.0,0.0,46.607929507220874,0.0,22.317328159118247,0.0,0.0
2012-10-25,63.94255921012211,0.0,0.0,66.80877887944277,0.0,29.111717164730752,0.0,0.0
2012-10-26,48.46233278227211,0.0,0.0,38.08283310013567,0.0,16.433689722885386,0.0,0.0
2012-10-27,59.87580277872625,0.0,0.0,70.22304246583441,0.0,30.04516469600059,0.0,0.0
2012-10-28,47.32457621623322,0.0,0.0,40.99456371380474,0.0,17.958827270804342,0.0,0.0
2012-10-29,43.66191439613706,0.0,0.0,40.97125545192823,0.0,17.06077638508266,0.0,0.0
2012-10-30,57.19811675719256,0.0,0.0,59.89987817140759,0.0,26.643821627066224,0.0,0.0
2012-10-31,54.16368338944692,0.0,0.0,48.317341521836454,0.0,20.90366145709453,0.0,0.0
2012-11-01,49.61688249855881,0.0,0.0,39.94034380178769,0.0,19.376297309770727,0.0,0.0
2012-11-02,60.9468100741376,0.0,0.0,63.36529664769359,0.0,27.134725625364432,0.0,0.0
2012-11-03,63.450414814459045,0.0,0.0,75.19772257382748,0.0,32.43678044269392,0.0,0.0
2012-11-04,56.452221703822104,0.0,0.0,45.01446076507347,0.0,18.585592630511982,0.0,0.0
2012-11-05,39.67042766941643,0.0,0.0,17.772439878348465,0.0,8.797103195566986,0.0,0.0
2012-11-06,66.19088727436706,0.0,0.0,61.871423274750285,0.0,30.256674184015303,0.0,0.0
2012-11-07,53.97912009583051,0.0,0.0,44.63910257425804,0.0,22.660338184438057,0.0,0.0
2012-11-08,66.40426371918389,0.0,0.0,75.59260575265637,0.0,34.1832635254619,0.0,0.0
2012-11-09,59.92863776951853,0.0,0.0,66.43488106221305,0.0,28.847394658879676,0.0,0.0
2012-11-10,64.15287208750564,0.0,0.0,61.413562718903265,0.0,27.729747664319493,0.0,0.0
2012-11-11,51.95689911099221,0.0,0.0,52.13905601214812,0.0,22.266405690134178,0.0,0.0
2012-11-12,46.30271299587439,0.0,0.0,25.46817140665405,0.0,16.19599105544991,0.0,0.0
2012-11-13,60.21897025003314,0.0,0.0,55.81970060666618,0.0,27.36676814264999,0.0,0.0
2012-11-14,56.07808253489322,0.0,0.0,46.09330637487678,0.0,24.710925557829537,0.0,0.0
2012-11-15,55.91318384762718,0.0,0.0,55.340676697753125,0.0,22.181044736333728,0.0,0.0
2012-11-16,65.04264896000844,0.0,0.0,87.64580900457301,0.0,33.8785499436848,0.0,0.0
2012-11-17,73.66777066849399,0.0,0.0,71.83208558106335,0.0,30.6914259883563,0.0,0.0
2012-11-18,43.48902791614783,0.0,0.0,31.042915846378705,0.0,16.059170243461338,0.0,0.0
2012-11-19,43.5222358426525,0.0,0.0,25.23006987609781,0.0,13.24704111210125,0.0,0.0
2012-11-20,64.02635211989664,0.0,0.0,68.82642156014707,0.0,29.39054499709013,0.0,0.0
2012-11-21,61.54902000757505,0.0,0.0,64.56903803124362,0.0,29.72780926375626,0.0,0.0
2012-11-22,60.27626096942147,0.0,0.0,49.92842545764037,0.0,22.582580784859392,0.0,0.0
2012-11-23,33.61216798301595,0.0,0.0,9.4613365274277,0.0,5.836974662421229,0.0,0.0
2012-11-24,48.778006408941195,0.0,0.0,52.28886148044103,0.0,21.641749089710846,0.0,0.0
2012-11-25,40.29778622136506,0.0,0.0,28.203315378431803,0.0,13.888951586237056,0.0,0.0
2012-11-26,38.698191103635914,0.0,0.0,27.250094907034992,0.0,14.917525231191703,0.0,0.0
2012-11-27,63.2801377533892,0.0,0.0,72.73331430980456,0.0,33.050198090079775,0.0,0.0
2012-11-28,56.369514709914334,0.0,0.0,64.64865875367404,0.0,29.01618821861152,0.0,0.0
2012-11-29,46.86537419976164,0.0,0.0,50.5621684495413,0.0,22.001486656900504,0.0,0.0
2012-11-30,50.28139630167854,0.0,0.0,63.87349369827896,0.0,26.597949503468328,0.0,0.0
2012-12-01,59.86069264910531,0.0,0.0,71.85145130616776,0.0,32.967629284846836,0.0,0.0
2012-12-02,51.73662307850318,0.0,0.0,46.801779320725316,0.0,21.157589242701572,0.0,0.0
2012-12-03,39.51997504484813,0.0,0.0,40.59890225322218,0.0,18.495222193459405,0.0,0.0
2012-12-04,62.918288298081336,0.0,0.0,80.44700532666852,0.0,35.41840085951761,0.0,0.0
2012-12-05,65.62216861721468,0.0,0.0,67.00099182176915,0.0,29.513626282484296,0.0,0.0
2012-12-06,60.34261160504774,0.0,0.0,60.437526786539294,0.0,31.351781256376803,0.0,0.0
2012-12-07,59.29599599590414,0.0,0.0,46.3943017407956,0.0,25.047210483132073,0.0,0.0
2012-12-08,60.83477036858911,0.0,0.0,62.625739218018126,0.0,30.272669428262432,0.0,0.0
2012-12-09,48.536853478670835,0.0,0.0,50.400485268055036,0.0,18.29888833162379,0.0,0.0
2012-12-10,36.259101713389896,0.0,0.0,27.61241795806975,0.0,10.321514043987921,0.0,0.0
2012-12-11,57.80568243301644,0.0,0.0,58.50401903411964,0.0,27.288472298035707,0.0,0.0
2012-12-12,59.43831501606795,0.0,0.0,59.57302825246788,0.0,26.00611354437332,0.0,0.0
2012-12-13,61.05878028439825,0.0,0.0,60.98262304820347,0.0,26.68737939670916,0.0,0.0
2012-12-14,63.38333440989427,0.0,0.0,73.99126535138822,0.0,34.48853878085639,0.0,0.0
2012-12-15,61.083605262584555,0.0,0.0,56.119227728058,0.0,25.645783523762436,0.0,0.0
2012-12-16,64.11878645867257,0.0,0.0,62.01693482448607,0.0,26.30039944861628,0.0,0.0
2012-12-17,43.16945156131106,0.0,0.0,25.756490632885235,0.0,14.621207150459213,0.0,0.0
2012-12-18,66.9547834436762,0.0,0.0,63.165129511447304,0.0,30.627552321651883,0.0,0.0
2012-12-19,71.2488063563718,0.0,0.0,66.76577214890698,0.0,31.660021154412576,0.0,0.0
2012-12-20,58.85549261420035,0.0,0.0,48.326016532584354,0.0,23.64671704440501,0.0,0.0
2012-12-21,59.37371073469089,0.0,0.0,51.219532022409005,0.0,22.048964035829577,0.0,0.0
2012-12-22,66.0027717039182,0.0,0.0,54.472042473173154,0.0,31.484216693936627,0.0,0.0
2012-12-23,44.13356862423721,0.0,0.0,31.471119298881156,0.0,16.123782396704527,0.0,0.0
2012-12-24,39.84583800931804,0.0,0.0,28.198936642452594,0.0,13.175152760868865,0.0,0.0
2012-12-25,49.342222790560555,0.0,0.0,43.03893232282269,0.0,23.895533559967273,0.0,0.0
2012-12-26,28.192328221600604,0.0,0.0,10.942751140045498,0.0,6.041791073256552,0.0,0.0
2012-12-27,49.884563619578465,0.0,0.0,40.88627209369212,0.0,20.52277016947388,0.0,0.0
2012-12-28,49.95415168695367,0.0,0.0,50.12780281180138,0.0,20.62236200544778,0.0,0.0
2012-12-29,47.94516678408161,0.0,0.0,44.783629093740025,0.0,20.79052454625692,0.0,0.0
2012-12-30,47.426018650651706,0.0,0.0,42.169178827786624,0.0,17.940888460030614,0.0,0.0
2012-12-31,47.39909418097113,0.0,0.0,36.99384470838981,0.0,22.917434836455456,0.0,0.0
2013-01-01,53.710494685753204,0.0,0.0,46.12394711216316,0.0,28.185335752290055,0.0,0.0
2013-01-02,40.19158131509663,0.0,0.0,24.772365732807273,0.0,14.300427549937723,0.0,0.0
2013-01-03,63.06678544055303,0.0,0.0,78.08782962297715,0.0,30.774755215713785,0.0,0.0
2013-01-04,67.12933406188215,0.0,0.0,87.53042196819453,0.0,40.627653451191115,0.0,0.0
2013-01-05,67.19378155014866,0.0,0.0,65.96595883943237,0.0,32.859443118505396,0.0,0.0
2013-01-06,45.70975778503718,0.0,0.0,35.75668801552197,0.0,19.824527529823605,0.0,0.0
2013-01-07,48.10429736081876,0.0,0.0,45.28635847643187,0.0,19.86573408702373,0.0,0.0
2013-01-08,65.25381682376869,0.0,0.0,78.84601635615863,0.0,34.767227077700376,0.0,0.0
2013-01-09,59.35748670187763,0.0,0.0,88.3480633964878,0.0,31.969691076303604,0.0,0.0
2013-01-10,63.329665188242075,0.0,0.0,64.42323510573839,0.0,29.95305567843744,0.0,0.0
2013-01-11,63.53755716846633,0.0,0.0,63.875586704366285,0.0,28.51741113060954,0.0,0.0
2013-01-12,68.94836423024995,0.0,0.0,78.03674388057532,0.0,35.68647456535068,0.0,0.0
2013-01-13,52.70473693659726,0.0,0.0,52.478310648242335,0.0,22.19899441417754,0.0,0.0
2013-01-14,52.62663232114018,0.0,0.0,52.8089240717856,0.0,21.90319076022074,0.0,0.0
2013-01-15,69.46546908683334,0.0,0.0,98.77323146457329,0.0,42.307512096788464,0.0,0.0
2013-01-16,60.243717677548254,0.0,0.0,63.72137809515822,0.0,28.616468948230853,0.0,0.0
2013-01-17,64.86459551588328,0.0,0.0,82.49148508812704,0.0,39.65279149239593,0.0,0.0
2013-01-18,59.721073517078246,0.0,0.0,80.24921479884466,0.0,31.50657942202136,0.0,0.0
2013-01-19,61.34533289864966,0.0,0.0,71.08127329329706,0.0,28.617113815486146,0.0,0.0
2013-01-20,45.26095429936731,0.0,0.0,41.67786328512973,0.0,19.210850345099196,0.0,0.0
2013-01-21,44.03112281637391,0.0,0.0,52.87113581111322,0.0,20.22330215740221,0.0,0.0
2013-01-22,56.260615405674756,0.0,0.0,48.62076276300194,0.0,22.336489117649787,0.0,0.0
2013-01-23,60.54223826949488,0.0,0.0,69.90418946080548,0.0,28.934059176544263,0.0,0.0
2013-01-24,71.0916329172792,0.0,0.0,89.3593581483432,0.0,35.78410228225565,0.0,0.0
2013-01-25,64.07817291260274,0.0,0.0,55.33571215342306,0.0,26.105937428438345,0.0,0.0
2013-01-26,66.05918000846827,0.0,0.0,77.56177712815513,0.0,32.38116063850977,0.0,0.0
2013-01-27,56.7338194997684,0.0,0.0,66.72210253973509,0.0,24.371967041550384,0.0,0.0
2013-01-28,53.046055979957174,0.0,0.0,68.96304372873615,0.0,22.748365720156038,0.0,0.0
2013-01-29,69.96645407020685,0.0,0.0,77.2655047609681,0.0,32.687313609128665,0.0,0.0
2013-01-30,64.59624094609947,0.0,0.0,70.94391655658885,0.0,30.489957678540108,0.0,0.0
2013-01-31,61.70849625604173,0.0,0.0,76.33184762749984,0.0,29.98389437519085,0.0,0.0
2013-02-01,65.04516309850331,0.0,0.0,65.70961807656295,0.0,28.23087667741635,0.0,0.0
2013-02-02,72.30368214599308,0.0,0.0,82.99217559807651,0.0,44.892087447694095,0.0,0.0
2013-02-03,48.94789758268826,0.0,0.0,50.677117118656525,0.0,23.488113972337054,0.0,0.0
2013-02-04,39.11278519859313,0.0,0.0,26.754888427274807,0.0,11.75249963785907,0.0,0.0
2013-02-05,69.26954858536266,0.0,0.0,81.910722179922,0.0,31.2656756399837,0.0,0.0
2013-02-06,68.00459202575587,0.0,0.0,85.92091244498125,0.0,34.122621589523995,0.0,0.0
2013-02-07,69.95329778365951,0.0,0.0,83.18704685378358,0.0,31.881429154972086,0.0,0.0
2013-02-08,65.64263888498564,0.0,0.0,76.03671972832318,0.0,34.44718597248871,0.0,0.0
2013-02-09,64.19337074798241,0.0,0.0,72.14648504454848,0.0,32.4068988681794,0.0,0.0
2013-02-10,55.822532211506264,0.0,0.0,47.87412487129764,0.0,20.65060881935969,0.0,0.0
2013-02-11,57.433994209004865,0.0,0.0,67.56925677803969,0.0,25.152151228636317,0.0,0.0
2013-02-12,72.29230620242264,0.0,0.0,90.21991506426258,0.0,35.71522301687769,0.0,0.0
2013-02-13,64.5001356535955,0.0,0.0,62.096080846707935,0.0,29.564953931120808,0.0,0.0
2013-02-14,65.2874223512374,0.0,0.0,71.66155162129047,0.0,29.550313882328624,0.0,0.0
2013-02-15,59.40305764344171,0.0,0.0,58.59255123781641,0.0,26.828436971049083,0.0,0.0
2013-02-16,66.96278183415512,0.0,0.0,83.77204835972013,0.0,35.81173858314213,0.0,0.0
2013-02-17,46.3132761762145,0.0,0.0,40.03439546721158,0.0,18.02677094261354,0.0,0.0
2013-02-18,43.82617354971492,0.0,0.0,26.65150467669792,0.0,14.943982507513581,0.0,0.0
2013-02-19,51.24169684573008,0.0,0.0,63.71565335434164,0.0,24.1230173663451,0.0,0.0
2013-02-20,58.373732788990324,0.0,0.0,67.05931463028423,0.0,28.655911877884098,0.0,0.0
2013-02-21,75.29677063179761,0.0,0.0,87.28686913531189,0.0,34.22395135064052,0.0,0.0
2013-02-22,70.6164626897513,0.0,0.0,96.76710570563091,0.0,39.94310097402899,0.0,0.0
2013-02-23,67.74007430419795,0.0,0.0,64.06850416184813,0.0,25.65493614131251,0.0,0.0
2013-02-24,52.11379488137761,0.0,0.0,45.982550028567424,0.0,17.761605851641747,0.0,0.0
2013-02-25,54.77703123773933,0.0,0.0,44.05421547497935,0.0,19.920876820836355,0.0,0.0
2013-02-26,63.30438939585176,0.0,0.0,66.53480729016854,0.0,28.323092768885118,0.0,0.0
2013-02-27,70.1272927296845,0.0,0.0,79.60132053179784,0.0,29.44032382028823,0.0,0.0
2013-02-28,70.79198308225155,0.0,0.0,86.06113021944807,0.0,34.90827623717657,0.0,0.0
