,Label,ar,ma,AIC,r^2,RMSE,MAPE,MAE,SMAPE
189,1.0,8.0,9.0,3607.6614184919663,-0.20530137766605572,0.5140067052988465,0.14399331292289813,0.39588280871160764,6.8696254456177535
190,1.0,9.0,0.0,3689.4867531782065,-0.22565911513557624,0.518329357824772,0.14463660319422714,0.3990363751636469,6.930044037148578
191,1.0,9.0,1.0,3680.563903901149,-0.29777928061541914,0.5333611470534914,0.14799820567238497,0.4087235845636735,7.094992854129714
192,1.0,9.0,2.0,3613.448027760501,-0.24570319360642445,0.5225504750788341,0.14829403550203774,0.4071676324965353,7.064902814127561
193,1.0,9.0,3.0,3607.3370282629785,-0.18191932113622822,0.5089965915189325,0.1423099265540117,0.3922606760058431,6.812362596694571
194,1.0,9.0,4.0,3612.481096798282,-0.20488744426926342,0.5139184357523802,0.14524145190317503,0.4009013709189513,6.9580900409023405
195,1.0,9.0,5.0,3622.869027664865,-0.19037367484645995,0.5108137922382469,0.14332195501321887,0.39408637633064436,6.84073660016431
196,1.0,9.0,6.0,3612.0218332658615,-0.20231817696619547,0.5133702109021511,0.14376323218595935,0.3950277150465587,6.854666050040501
197,1.0,9.0,7.0,3606.4690447507473,-0.2036643746626705,0.513657532705448,0.14379853290237746,0.39531103546752666,6.859125234316227
198,1.0,9.0,8.0,3609.159146553867,-0.1975544267601348,0.5123521797667474,0.14348233381953918,0.3943348937147783,6.843841195115718
199,1.0,9.0,9.0,3609.4184988312018,-0.20430643928141956,0.5137945133146224,0.1437102921873923,0.39505593646331144,6.85479903800329
200,2.0,0.0,0.0,2093.0564077933186,-0.22137250061148084,0.38337636907569134,0.11340529859457947,0.2930765344431998,5.564549403289488
201,2.0,0.0,1.0,1763.6504179220474,-1.0636608446183549,0.4983339015612354,0.14262064608818478,0.37552210517771506,7.104981572954337
202,2.0,0.0,2.0,1774.4737314822369,-0.7114275501657441,0.45381675968462293,0.13490526083018478,0.34754842286204485,6.610204123660715
203,2.0,0.0,3.0,1791.5413380911364,-0.528631960145912,0.42889673369319964,0.12981705844485447,0.3346010276057412,6.354793933351627
204,2.0,0.0,4.0,1803.8745592247278,-0.3621981771830689,0.40487542651075364,0.1216710545502869,0.31195613614357026,5.909671884798143
205,2.0,0.0,5.0,1812.6434931524805,-0.2975352233166213,0.39514896542518174,0.11804411406266312,0.302991810334013,5.746335124005932
206,2.0,0.0,6.0,1820.2765044689536,-0.21336665760075024,0.3821178270867518,0.11498830706951169,0.2957773902959349,5.610840854403588
207,2.0,0.0,7.0,1819.55001357531,-0.21088720806481254,0.381727208814074,0.11479234941556765,0.29528413401525416,5.602179568024154
208,2.0,0.0,8.0,1821.3016298228813,-0.212485460220035,0.38197904694816104,0.11490972991209475,0.2955662838314882,5.607339068421931
