,Tobit_pred,Ridge_pred,Censored_energy
0,369.0636923452204,218.67091909078184,
1,266.1945592345967,192.38636263341206,
2,175.80409523368692,159.449568530628,
3,40.152153507461975,78.96484190669557,
4,337.0488460529698,203.63893241835308,
5,221.1283046726132,175.21320770921488,
6,372.56438578925963,210.99456155667153,
7,226.561514931899,186.52322564331524,
8,236.80351643844173,177.89528167268347,
9,378.01483741367883,217.54395374652324,
10,357.267428643064,207.77203692405612,
11,264.51328735155494,152.80959868442935,
12,384.9325495088848,210.72328036046278,
13,213.70540902901243,179.14800619356066,
14,150.7362231154927,133.86940207739727,
15,207.49083985142204,161.69538368838107,
16,79.34448173585213,119.24880421071906,
17,355.61473943717306,204.7529385844644,
18,251.54475114487707,181.17010334759848,
19,261.987506992504,193.8139505850546,
20,259.6511452797248,166.49266431033834,
21,386.6337740208752,222.78195103184828,
22,234.63814301049783,184.22987866110944,
23,125.98824224826643,126.08315967756545,
24,205.83955322527868,172.12381256159122,
25,214.6047874461766,178.74055005911436,
26,226.4868970305179,175.55066737831714,
27,207.9121705324417,171.79920756889038,
28,206.98603804488062,165.4206941607474,
29,181.2009130973969,159.25175255220313,
30,249.72415313630438,185.67731416643696,
31,209.73157644053992,170.13343853174658,
32,203.22825861821565,162.58605886297642,
33,140.71722178125196,143.4637492729913,
34,68.33573720860406,99.93627480185907,
35,219.23518550300213,171.94949740987207,
36,407.793481702961,227.1544749212686,
37,45.09328640733695,101.96711676874367,
38,137.57811317251208,132.45816663942074,
39,146.1831839827714,143.83556442525432,
40,373.6702381632467,222.503951559594,
41,105.21242035111464,119.35779935291268,
42,213.24170094584287,167.35565505945218,
43,247.4025155647353,176.83230281316713,
44,263.5278535147736,159.59084375018924,
45,266.62862179090826,188.82665362383668,
46,216.04626422807266,177.0607964808951,
47,240.9237991021687,180.6340232990512,
48,243.6581962308714,165.61966518171275,
49,165.06515378002467,136.1771470385243,
50,222.76646522537362,157.11441832631778,
51,92.98634387302187,105.33124781453867,
52,353.46826624602295,210.7797682959224,
53,221.64727628594505,169.14127448456475,
54,363.7547373138507,215.09926617008693,
55,151.2150598395416,143.9696560061944,
56,221.1600857849964,177.71820617143075,
57,151.19725356021226,143.60712911733762,
58,222.1962350585196,176.44265922999196,
59,258.6774787496456,182.56444244531266,
60,357.65761844425276,210.37330146454428,
61,234.7266443326183,180.54425681662946,
62,97.882020347241,128.13112819008023,
63,169.64309869478794,161.57631357590162,
64,241.21865574972858,187.0690549729595,
65,237.6066687367455,174.6856774200441,
66,222.45846643464003,182.52093549710816,
67,244.37568238044946,188.09368288670356,
68,217.65148992282644,170.78692062912387,
69,138.89998288975443,136.22220620150335,
70,266.83861744950093,184.3711756992981,
71,171.05930363536825,157.99754592695658,
72,247.9045474179002,187.45939807231093,
73,206.08340759428177,170.52528245971942,
74,239.86488994565167,186.55947788565882,
75,369.81421453836595,210.9216714113581,
76,29.747226062089425,95.4809407305009,
77,281.20284688567466,176.64345526575647,
78,239.75648539414405,182.1839915601249,
79,258.6117549041844,164.86391204336303,
80,126.14965453412026,136.16862704048927,
81,226.12771561990735,170.88883905878467,
82,228.58902723611726,179.0227752992367,
83,380.77145749105205,209.68701066954742,
84,200.3515607251802,160.41790581023795,
85,232.22189816003527,173.28253607509936,
86,227.51461683733197,172.53535868645076,
87,213.3326542985313,168.25318779156973,
88,212.19665433402758,171.45147402148496,
89,342.4147444708188,201.45177134776063,
90,238.25340470206567,180.53622740867607,
91,397.1948858510879,219.23526902226797,
92,116.14669435880765,132.614935841539,
93,359.97555355483513,212.16829057338376,
94,220.57465053323023,175.60608631193898,
95,199.04120133761714,165.9642750423963,
96,215.9827560746421,168.0840721180122,
97,355.9772158806936,203.01795438057772,
98,165.42942967156236,143.84245235535602,
99,191.87853097225545,154.1276892272038,
100,354.97761010996123,211.46396173720763,
101,251.25368058322093,179.54571585058844,
102,256.920329964376,193.692345178035,
103,102.14375487863406,114.63639511364842,
104,234.26235245934612,176.25025742714863,
105,75.12367271404757,103.10893080747435,
106,256.4322869655107,191.73196209294065,
107,202.5145331441341,162.42894033424244,
108,136.89457372868128,140.54958539736273,
109,112.09730006348516,127.47640834821047,
110,132.9880079350294,119.08357993123633,
111,361.40925027428693,201.4475648045925,
112,117.43602834729637,124.22813698732037,
113,245.95982892093033,178.63363423609366,
114,114.71323480316596,132.8420258977429,
115,271.41411714155254,171.2716024192139,
116,73.64322999631406,113.21370619952717,
117,239.44320879199665,181.01495075205196,
118,100.45407736636281,113.14616170461306,
119,254.85735538136657,171.81408311742098,
120,331.21280355282244,200.98992994794168,
121,311.50359846288586,195.5155774947884,
122,228.68696971009413,181.42736740039362,
123,379.3509068801699,210.4221838593281,
124,84.49965362741379,98.99948604389583,
125,216.43183591022722,180.25002079921586,
126,373.51403204095925,226.38240367687675,
127,381.31531212063254,222.49595781865042,
128,384.5990539602152,213.68156786846907,
129,223.26341347584287,172.3566677675121,
130,206.65832836327291,163.3272028568994,
