,Tobit_pred,Ridge_pred,Censored_energy
0,22.01596295904956,34.08813053688587,
1,23.394068781577502,35.323107795422224,
2,23.630049868586298,38.41504653889238,
3,-8.427770811005104,22.258970151371088,
4,5.809704299467498,28.424504347981056,
5,36.30217147047245,46.06764580516379,
6,32.193778458009476,43.80128243007559,
7,33.952967521751205,44.54089416104079,
8,24.7886558338607,37.19556177010151,
9,10.49683791363438,29.333355509825942,
10,-22.115477354780566,13.962446499665361,
11,-31.885154279564333,6.8537770243216585,
12,20.256598132564235,35.1725142305412,
13,17.040995343682354,36.14328685236763,
14,25.454808383388027,38.37449162762559,
15,18.388496672837363,35.741318093105214,
16,23.53994103095019,37.5565809555995,
17,-7.893055692156352,23.894921850452135,
18,-29.90430785223525,8.285858985381893,
19,29.42025800133824,41.63167099961639,
20,21.82100409687986,36.510340151249075,
21,28.53397505493922,41.58913546743384,
22,39.106918180213086,42.67621626155316,
23,29.88590695054421,40.823807877201645,
24,-10.619336051600655,19.920968030160665,
25,-18.876484199351083,12.884879474704405,
26,35.76667913380362,44.73792683427258,
27,30.958703172685446,41.4298120735752,
28,26.910734072170754,41.59635999578783,
29,32.091344764510204,38.35022862293136,
30,25.82860202148518,38.80732708584615,
31,1.0367977870605785,25.523218777894883,
32,-3.9693622955440304,21.57961097752299,
33,-4.7561277874094685,21.24802346468354,
34,43.06005917708413,50.09981632123485,
35,45.588928830497736,50.48610415787209,
36,28.40486276350957,39.70623908730402,
37,13.64113584457749,32.43896801661143,
38,-24.62650995750714,13.80809645334864,
39,-35.03568375983971,3.548302402136528,
40,6.8926932632075335,27.288138525359557,
41,21.04748549373619,36.494208845913185,
42,29.132926393217986,41.523798302849755,
43,22.712622352549488,36.318726571045595,
44,30.461923655601026,44.42654440451489,
45,22.959883545376456,39.881485251676416,
46,8.384985179385893,31.624009937730897,
47,53.40275960965433,56.413014670290906,
48,74.81751800137518,69.9338077870435,
49,66.89896728318097,63.746504898349926,
50,55.88855819590882,56.88367037568986,
51,49.85057258823466,53.54138814720845,
52,13.599110531750455,36.173751334829,
53,-3.1699782028463943,19.503795594364576,
54,43.59406942199909,48.71125699064183,
55,41.68601290851291,47.363442261593505,
56,40.31496431952794,46.87206000383336,
57,34.26846678128967,43.58181129066707,
58,56.37450290429934,56.26225619356388,
59,23.578633965073735,41.650525097574395,
60,9.36015559850999,30.152646341042313,
61,45.11047195681276,49.64466658993784,
62,42.411670491633814,48.38337762069531,
63,45.90158077689604,51.075040675435496,
64,45.921353693265765,50.8435690320687,
65,46.113931778929384,52.693971247010985,
66,19.73815120898523,39.17201119798238,
67,6.768947720840387,29.884452591340832,
68,3.096759803176681,26.7502992097928,
69,56.68189288241491,56.99454784718099,
70,50.87132793370141,52.0925230976197,
71,41.39440016977639,48.22675844663485,
72,43.2240772577423,50.77807450192524,
73,9.864319400920962,31.732467560903245,
74,-9.554538776761078,21.465944953145765,
75,42.84636771088901,49.63005742364922,
76,46.67417029443098,52.87805958441974,
77,47.83835878957749,51.21700735782831,
78,49.44717574144993,54.55683737327107,
79,43.869276092569514,51.300486619555834,
80,14.061168311589952,35.360738157043606,
81,8.88622174421819,29.668464860254524,
82,48.178664794544886,54.41754414878501,
83,55.43178908807499,53.521092876490464,
84,62.96796152988728,59.001009739122786,
85,61.25587071127103,58.34678151183403,
86,55.53069087850533,57.040331027515656,
87,43.122382530105206,52.11960292679366,
88,20.939759601255744,36.67033050705919,
89,54.96523146772072,59.54913572528908,
90,66.38810986527884,63.131129511836924,
91,58.573586177364945,56.87292691945788,
92,40.71522337309338,45.86526795449497,
93,46.99041221921982,51.35705096987314,
94,19.109507763606658,39.19774958263901,
95,6.9975053269766505,29.962408583001633,
96,55.181265136020876,58.17166495745969,
97,44.794762518423845,50.90356501852589,
98,56.648784594881604,57.20344799748983,
99,56.677347708663945,58.706720576511195,
100,5.714578754411136,26.470896868502493,
101,29.681111858384824,44.133832262854966,
102,26.015436517615484,40.77312291740032,
103,55.53968949015538,59.213996926241556,
104,53.94492903392895,55.442141130894456,
105,54.7518941924231,57.60380034104428,
106,39.423627472570864,47.059972307747,
107,33.485152139342304,46.171586567644646,
108,20.7253993629555,38.65865853026013,
