,Tobit_pred,Ridge_pred,Censored_energy
0,359.45499579175544,245.37093909944804,
1,182.35651037454943,144.74993974952685,
2,309.99116852864694,159.14443014473076,
3,203.58448051753416,90.19496932302236,
4,288.8953214545647,152.9796878653217,
5,24.31968683222638,37.9185932888159,
6,483.12408858128765,312.74184848596457,
7,130.06024030115003,70.73040861550652,
8,139.9030746138012,101.60609357221556,
9,252.39435019523654,133.63499094267252,
10,304.22373377765916,160.01025590267125,
11,328.5997526379191,166.83641849955848,
12,176.59557450116128,116.48082159117448,
13,278.9730741590329,150.05472329618092,
14,256.6513889461824,135.5198286745805,
15,294.1001368297798,152.7982608355132,
16,276.6883385490126,183.77740514398704,
17,196.56396250502968,96.67564954653685,
18,293.42060485689245,155.4842418642354,
19,292.3124402380314,202.49928768219365,
20,129.35721085131257,55.63228842172282,
21,215.4309394597819,109.07324097581285,
22,295.0176930204874,152.11727531817843,
23,125.0560976951283,105.13148254310946,
24,9.795896730608689,43.47835961065172,
25,197.5367730189626,110.71936129550784,
26,142.3483501223335,103.25208256592063,
27,253.74460512200807,175.001183187574,
28,189.08156551924077,107.61332671363851,
29,93.49543675692208,84.06982632344038,
30,173.58750395465606,132.11259730617402,
31,254.75284559447596,140.0201590045791,
32,187.38403391224045,131.7234159877863,
33,243.96998558785583,120.45475064371846,
34,320.3244574236854,221.85072740046311,
35,182.6825186178222,77.20515980673355,
36,28.02800104279757,38.57246780821116,
37,266.44638115755464,177.702579860076,
38,181.8182838199324,112.7250141905116,
39,249.42762935692184,120.79590778828197,
40,181.04716833662826,97.57962114175888,
41,261.3654846878674,136.5311687818256,
42,188.9176436243293,101.01130117000446,
43,180.76871183062127,129.6830103365498,
44,195.35685623696455,95.18882376990393,
45,58.28127766119049,66.94009779345203,
46,242.33606920658792,133.46168865532184,
47,173.8895613952232,78.36018494522612,
48,33.86815459159287,53.36233172209323,
49,172.966746147972,137.421438071208,
50,243.7946776517329,183.0241853062917,
51,89.39942933348667,44.307424358184264,
52,249.75564871067616,132.7696686926169,
53,301.6341250530278,153.01243724580058,
54,287.9770790954306,150.57037308130367,
55,207.74288397985657,136.84269937324905,
56,190.01411641789667,144.60053124054951,
57,259.21754990061515,172.65767961427983,
58,48.47693107983723,14.679351228003014,
59,82.04569368527277,74.75885427780725,
60,282.4225016640437,186.6491496515482,
61,143.93489234175172,68.83479480833776,
62,124.83537229801964,97.65569650210843,
63,40.88165325766113,45.154635491648605,
64,365.99607437183585,238.63413924612178,
65,233.50541591984302,166.69499022926456,
66,247.83945539380053,136.3809616344261,
67,148.24874377317263,117.261765730278,
68,282.0584188896577,140.3717927086502,
69,232.56206144763382,129.10472117764616,
70,188.92816867070678,141.83168212493638,
71,228.5829674918271,170.3048293999137,
72,196.27699227055223,148.7861600509168,
73,250.60177175716098,139.98926954250385,
74,134.9217185914971,110.68366459422037,
75,193.02704304473968,99.48301079173385,
76,150.40697018308907,116.84359750092796,
77,77.26091724957794,70.32481968328148,
78,262.50876239908087,135.19511339777438,
79,175.11221119905116,75.88036075400117,
80,131.33628508745258,55.628066044594235,
81,143.06684498131278,113.53561170015004,
82,199.60988542721103,109.66833290593499,
83,219.03461681094757,121.09846953835101,
84,175.69783269210114,70.6264925674941,
85,270.06234938919476,181.0730713585753,
86,220.79702219123394,122.54157998692932,
87,216.9854993936653,99.88140542476087,
88,92.78299287765923,47.23967417444398,
89,75.01889760452082,75.41817739266976,
90,130.03345684465373,51.91907645074808,
91,228.7612039354608,116.77802761496925,
92,206.033910953233,147.26525746225778,
93,150.73718402314282,86.4314644405073,
94,30.98923855288335,46.18512640675267,
95,314.1675431651328,217.75907632204772,
96,201.42575915416478,138.74813005618196,
97,109.18100258312865,94.25595455000678,
98,251.6053072162938,127.24076622373829,
99,289.7173388845399,200.80250959975848,
100,126.15754815931142,107.1285332415985,
101,63.95575582250055,63.60501862337044,
102,225.5746574801803,107.35939170019309,
103,194.46126769580835,143.02095903607218,
104,250.46446375539142,137.86742387884593,
105,47.61406412941308,47.62818795659,
106,207.3766979769224,113.0675598440683,
107,132.17609406697227,114.12407510315236,
108,308.96509906545094,206.2533896434008,
109,198.12913204826117,114.17861010912748,
110,203.3859190416389,104.94671585599531,
111,213.43893065208738,151.42597690354174,
112,224.06958435888546,121.40358101023946,
113,128.77615404259845,110.52180270584059,
114,170.59316576018225,101.48208080753679,
115,286.1035681927015,152.27168686232406,
116,298.4568107976283,165.60621705109344,
117,214.69865288936322,164.1015419783685,
118,43.79046788099285,60.120629367771244,
119,169.56264040482182,134.9868100796647,
120,264.8076250763459,133.33363334554946,
121,162.50418917803583,74.44048245573347,
122,59.5873123417372,64.04938582444572,
123,194.28808079393266,85.0322232254066,
124,264.08378557960305,156.67351806400865,
125,294.1233757583507,150.78812381228707,
126,201.090505336283,89.45086825961307,
127,276.8739014801336,141.645535556996,
128,243.81910375031794,173.18626191636858,
129,132.87329331326893,76.60638533741297,
130,131.12196535335582,66.98012920500545,
131,286.61727379912963,197.6179654619121,
132,256.39300962647695,127.33947821070831,
133,304.71474221440644,203.8935071874394,
134,208.8851906784388,109.29871310688064,
135,152.01590116982055,77.99967100540013,
136,192.09908826303274,141.32464721355984,
137,243.97109366052757,179.43956562427718,
138,-9.353204200863061,-3.1508707807827534,
139,28.838271723780707,54.76993055870162,
140,308.5307388621946,213.86741061073775,
141,198.79942042360483,114.2535704173451,
142,279.32557766416244,198.71954894549475,
143,66.77287856548598,71.70980129999802,
144,264.3485755556278,132.4750029955761,
145,183.1902507708054,141.25706044520626,
146,306.3039815343057,208.95696758790757,
147,179.9982506577486,125.79672627076516,
148,217.86058114610256,97.08650093567891,
149,251.99107603714765,128.04849246549665,
150,290.150583577436,161.20813798225873,
151,127.84150327082573,60.09426606385338,
152,191.51413613019213,84.55044258433603,
153,-30.994937003094876,16.317617941603558,
154,89.71691020010579,89.42752019682007,
155,263.6726941549529,140.4413593819972,
156,204.68862323939402,104.90481633935367,
157,287.3483993541165,137.77480291255588,
158,297.4780847920723,212.34342453775304,
159,234.99465985300537,164.34024325616576,
160,183.37709605737274,142.26773691784197,
161,230.57505956827248,112.99677347672088,
162,245.58552346613826,165.57415959311578,
163,102.65806689683625,52.43554055582152,
164,260.1190195949848,135.9575109090711,
165,192.2871930272617,84.7265803897987,
166,175.97028572605657,132.16926508308538,
167,252.35447101431856,135.29519002577325,
168,279.0436497253382,142.84378764247532,
169,124.00445629159553,100.9110076348014,
170,225.13212670916823,121.02093783392974,
171,168.62165204969716,130.05446042646608,
172,155.94369232770836,75.66519638406628,
173,-30.729365976798405,0.17270695421322557,
174,175.233837281432,85.47255411011396,
175,80.00757337160653,37.97628337058222,
176,278.8610361371183,146.93669827850755,
177,167.6928573380238,97.58556588409849,
178,310.9556570358955,150.2069113915831,
179,194.17138163073736,135.70141624298046,
180,174.89504680449772,134.11621090401584,
181,192.5079095461199,101.38587171315305,
182,121.74999334134009,69.49425256202657,
183,248.1484136937774,122.77358582866431,
184,303.51326748587576,199.62339526386634,
185,189.1713800648762,139.88736742307213,
186,349.8485244928933,228.8120154052304,
187,111.8108498132956,51.31360803735683,
