,ar.L1,ar.L2,ar.L3,ar.L4,ar.L5,ar.L6,ar.L7,ar.L8,ar.L9,ma.L1,ma.L2,ma.L3,ma.L4,ma.L5,ma.L6,ma.L7,ma.L8,ma.L9,sigma2,Label
0,-1.2029314609712263,-0.2502399791974358,0.686409158942782,0.4334086789850291,-0.19693816053088417,-0.28449788756983757,0.44068127816168645,0.5091954429351019,,-0.7907313113110825,-0.7885664636286457,0.2887247043187511,0.6061351417757838,0.06611734426410182,-0.7571588014977434,-0.2498528497453537,0.40444610972255746,,408.9659161760229,5.0
1,-1.2197529924775354,-0.19848492164147113,0.670097688871115,0.34187942064616916,-0.2936648699841426,-0.2753811816318372,0.45304219752673286,0.5613193105377998,,-0.8714250943326491,-0.7408671060651271,0.36306665735065985,0.6189849293366831,-0.00667066207726591,-0.7351402651475554,-0.2909496415244037,0.43120822691313726,,399.0503592676062,5.0
2,-0.32927971915432364,0.6137167301632993,0.31826401582248615,-0.7704465312325782,0.2148900429175464,0.6058060534377264,0.2745501330829756,-0.3297438079646238,,-0.9587210787381001,0.35420774440058644,1.145622549843335,-0.9726009423596762,-0.5275591650253528,0.35804168860822416,0.510378432500064,-0.3380129169077148,,420.5802409323036,5.0
3,-0.27237929423668117,0.4271412439927859,0.32145365476786236,-0.5680895265974325,0.22900345243881554,0.44864651464536354,0.37872787239972594,-0.31096638898769213,,-0.7118185650728348,0.21017377434869372,0.891378661616328,-0.7788472890460998,-0.3017408148376345,0.06740094033728158,0.5243689032341594,-0.27187883942637164,,422.3923433588111,5.0
4,-0.453971034128048,0.4242691599741665,0.3005023993559851,-0.6152307745102306,0.18063403288567575,0.5397798597881128,0.3514138643327783,-0.18095222644180894,,-0.8607648162704591,0.2243162934051605,0.9612090056379289,-0.7712988985559659,-0.4591161705989385,0.2045763607809104,0.3767347667249681,-0.21423290731031966,,420.5838654472849,5.0
5,-0.2791474631856013,0.6984674911591919,0.4296612988085186,-0.880100401080141,0.008705115596624263,0.7138997944479688,0.25515851888348023,-0.3531941219365392,,-0.9746765678371038,0.3303404267097152,1.3202729234381478,-0.8678749874500342,-0.8286319300973874,0.4826313704528439,0.5125902675043263,-0.3336463191625711,,420.2130370721811,5.0
6,-0.46072842358166816,0.10429452787424812,0.2266005946241927,-0.3530755394362052,0.19844662849263714,0.3119374043418847,0.44336519021239296,-0.0723716367087234,,-0.5335245199221884,0.009144870203842637,0.614998216913246,-0.5100543271284069,-0.1899751568724727,-0.13560052291552543,0.31111760197732774,-0.08596043904261615,,427.5025727029287,5.0
7,-0.4936977660230562,0.00904000225375371,0.2767478661215819,-0.1423972755148855,0.20388001880549747,0.19302157861205083,0.4473992151413204,-0.05202072542199762,,-0.4733407812041549,-0.1130908606621122,0.45136409575044617,-0.30439888268448845,-0.08016748891106097,-0.2755017982657032,0.29901036017391935,-0.053955966619861344,,427.7687447992944,5.0
8,-0.5017915736110042,0.011981783091780824,0.26240632411701537,-0.16349093551271954,0.198325046576119,0.2152052041675824,0.4448477145598729,-0.0555698262897871,,-0.48569381949790186,-0.09638487187909649,0.4604814757137519,-0.31954082676967355,-0.10725525913539555,-0.24478399708560902,0.30046652732095497,-0.06607489154792313,,425.739176175196,5.0
9,-0.41709911519002646,0.05552804100148295,0.3496589135460995,-0.09961611014160839,0.17162831284279267,0.07335686800674036,0.4315680965411887,-0.0985586035607068,,-0.4600184630433557,-0.14639749149935874,0.4710618691368487,-0.24359372890866376,0.0029728935381624754,-0.38434540306604864,0.34790461986122145,-0.06984868664478905,,420.5648978508341,5.0
