,ar.L1,ar.L2,ar.L3,ar.L4,ar.L5,ar.L6,ar.L7,ar.L8,ar.L9,ma.L1,ma.L2,ma.L3,ma.L4,ma.L5,ma.L6,ma.L7,ma.L8,ma.L9,sigma2,Label
0,-0.10709007717312105,-1.0362998239061614,-0.9161289927232823,-0.6607836742248915,-1.0846232716790978,-0.17109341902890418,-0.7041925091455624,-0.7645536129846706,,0.8630969378524107,0.06742436788286199,-0.22403420873594715,0.33185383910082805,-0.6782606355808704,0.5348514355662969,-0.6992256668211655,61.03415657611774,,61.03415657611774,3.0
1,-0.6008043099517759,-0.2754618767799117,-0.7614904193973415,-0.25055750152372414,-0.6836199549809805,-0.34964222144234675,0.4742578088323144,-0.27159756101136545,,-0.3241315197426754,0.49668208435094185,-0.36792147071730374,0.38637759550280004,-0.25817407898997113,-0.7448681594889043,0.38612657488058555,63.45832964791317,,63.45832964791317,3.0
2,-0.5293489713644405,-0.13605762991499937,-0.6895791905502995,-0.0975740542340835,-0.6212096816811719,-0.2247342144604516,0.5993171720836181,-0.3269089646263934,,-0.37218578824971577,0.5346815409026615,-0.44508770863615127,0.47126440298188255,-0.3256856161727676,-0.7730783383909119,0.47115335470241315,61.31775956444202,,61.31775956444202,3.0
3,-0.4421211568620437,-0.7482849385562151,-1.2299816157151797,-0.8804587520010558,-0.8103153060946544,-0.5286394630634992,-0.62927178106405,-0.40954639673792165,,0.2859845665002927,0.6358555206340664,-0.25226449208218715,-0.16383529886126513,-0.08171991751915658,0.19653786495212988,-0.6723996931174046,61.887102588661996,,61.887102588661996,3.0
4,-0.4528220258369119,-0.7301037669836157,-1.2384740972037513,-0.8820085352057196,-0.79045022567953,-0.5415167829164671,-0.6161900138130766,-0.39577526523762047,,0.2495352103135942,0.6457015255700178,-0.24947575638924235,-0.21237535231361815,-0.05819451768968653,0.17918243147094853,-0.6799291250320318,62.6877719684331,,62.6877719684331,3.0
5,-0.20875716834649027,-1.078940615102187,-0.9429227687842711,-0.8196819542341327,-1.1260613316352828,-0.1982711296797604,-0.8124685320550099,-0.6790835132619744,,0.8478197298416016,0.027288829304277118,-0.07466661520357237,0.2542312881957668,-0.7236005590563444,0.6468050417114912,-0.7992964147785911,59.89957200124092,,59.89957200124092,3.0
6,-0.6295409989373408,-0.3321074146354751,-0.7804644400930991,-0.3546858827273783,-0.7095629531880052,-0.3661316687806698,0.36712003966899787,-0.24623192646091283,,-0.30445889801214077,0.4646094796924347,-0.2990353805548411,0.26207584725737676,-0.22552670459909074,-0.6501489715300701,0.2731921054065688,63.790349581323035,,63.790349581323035,3.0
7,-0.018321970601489074,-1.0962031068660558,-0.7388507382478074,-0.751620546488481,-0.8473169090052453,-0.2902122819480691,-0.5710758240722453,-0.8242395083765265,,0.9681678270333198,-0.11780449708925532,-0.00815601197308869,0.037532140309107676,-0.34263740911537216,0.2969727877951063,-0.5683149700667889,63.689089752304426,,63.689089752304426,3.0
8,-0.2566834981695389,-1.2822726684664048,-0.9662407688686827,-0.890328763754309,-1.1867360591933236,-0.39195026249820614,-0.7949450454582275,-0.5910201490133167,,0.9044408528581757,-0.10661898260061817,-0.03867872428875832,0.2507646127412744,-0.5612396631512071,0.3542752448488782,-0.6789643576524185,65.3899732119256,,65.3899732119256,3.0
9,-1.034025114225313,-1.0689930543248822,-1.5354528162324241,-1.240540488791162,-1.0508111685168697,-1.146123847513004,-0.5890179154041632,0.20601138024669002,,0.07015239088889855,0.4826384218324583,-0.15202338002227458,-0.2048225462110898,0.19005070307978306,-0.39476251349431496,-0.5928998240414768,70.71512477458418,,70.71512477458418,3.0
