,ar.L1,ar.L2,ar.L3,ar.L4,ar.L5,ar.L6,ar.L7,ar.L8,ar.L9,ma.L1,ma.L2,ma.L3,ma.L4,ma.L5,ma.L6,ma.L7,ma.L8,ma.L9,sigma2,Label
12,-1.2217119214869803,-1.106356099653962,-1.0928656466918556,-1.1094307795484157,-1.3822156216005892,-0.8701384068868783,-0.2564368639162883,0.45473353542290623,,-0.23934102044322286,-0.016390761711778917,0.2641209688499565,0.3008198302599959,-0.3805681302994244,-0.5648976447603589,-0.25158113840822866,232.5795501863262,,232.5795501863262,6.0
13,-1.2356889585763784,-1.128447176176487,-1.0943231238590279,-1.1415395672230446,-1.3839188346091136,-0.8929874906293995,-0.2709089959750098,0.47656451300302904,,-0.22246865574585986,-0.040134178200512696,0.28189853994034286,0.27126955407947134,-0.36896084891605224,-0.5570979267982201,-0.27479778274063577,234.12090077893373,,234.12090077893373,6.0
14,-1.292408519812588,-1.143139959035809,-1.1117646365145926,-1.1561418770336995,-1.4141271636118788,-0.9316442665740785,-0.2488968053721394,0.543812403554772,,-0.24484750002669,-0.057734094817814816,0.28633607540746414,0.30695375585717566,-0.36864969855557894,-0.6212029000882519,-0.2630075193301691,234.51685531142715,,234.51685531142715,6.0
15,-1.261495469419192,-1.0794762858585893,-1.057142248682584,-1.110794086402637,-1.3724116213030197,-0.8706980705469752,-0.19589230070042696,0.5111978865565674,,-0.29296037496249744,-0.055802456666432645,0.28561031739362097,0.2993022758734065,-0.39776255269450855,-0.625516396377182,-0.21128361543096275,233.7550211896646,,233.7550211896646,6.0
16,-1.2421451611832177,-1.0029101325522982,-1.0156209469028425,-1.0675215830174731,-1.321659637397285,-0.8220485722122725,-0.1304852613356906,0.48594218164771774,,-0.3444172525432149,0.0019017695428533224,0.3121741724396264,0.2843293361196869,-0.3939267433832742,-0.6192415320571496,-0.14061789402391595,233.43393482729562,,233.43393482729562,6.0
17,-1.36847796613684,-1.0093536503632423,-1.0157161767931522,-1.1376733202922278,-1.3580530548690333,-0.8729733252021625,-0.09518244427766415,0.6192536893054057,,-0.4316168656461396,-0.06131820093117158,0.4010193597740815,0.3055450665676372,-0.4279036428399375,-0.7089636724789723,-0.09752547547781233,237.75279415716747,,237.75279415716747,6.0
18,-1.308886406307779,-0.9636215479369601,-1.0290119569339262,-1.0802671741694365,-1.2955353009434643,-0.8730515002296477,-0.06866021355060037,0.53926599652296,,-0.44929329648215366,0.022872728126079947,0.3329170894311942,0.24247678692957406,-0.35381497799496164,-0.7090223875926427,-0.0936161598738173,236.79842307183122,,236.79842307183122,6.0
19,-1.425671411976443,-1.1443222248519878,-1.0995111872057977,-1.2514757957743914,-1.4073376979052352,-1.0181661242714217,-0.1879731173047464,0.6430325654272417,,-0.3625899391789581,-0.095089345905656,0.40920624187379295,0.265761973157525,-0.3795850508956621,-0.7125383660615111,-0.18887262070444294,236.33179523603226,,236.33179523603226,6.0
20,-1.399990658802617,-1.1450002697915767,-1.0792740364050095,-1.2503434683776855,-1.3774557536476244,-1.020065418206149,-0.17482428565676159,0.6288567024487869,,-0.3282153355928026,-0.12283722251413232,0.41664627328987175,0.2296111476161684,-0.36805324933839284,-0.7064319120640205,-0.2117722160423238,235.33402184565074,,235.33402184565074,6.0
21,-1.0548717617340821,-0.667605525764894,-0.7753725660532585,-0.8401146736012921,-1.0304842385546058,-0.5757601726305486,0.15772715822430097,0.28867736858224163,,-0.5452918941727471,0.0946721091674569,0.2957679182729155,0.1883765528348356,-0.39156282470148995,-0.6786032012812306,0.10586594389215784,236.6495506251587,,236.6495506251587,6.0
22,-1.0741965440491306,-0.6628038164867893,-0.7547481318075471,-0.8488761060619163,-1.0426421696003798,-0.5561261221667831,0.16935375059444105,0.3219740147367593,,-0.5633164055997084,0.05932881592142749,0.337470750433859,0.1926657778941001,-0.4312832698693821,-0.6769109254370997,0.10647165161243985,235.54498712640697,,235.54498712640697,6.0
23,-1.0976719260774686,-0.705896274538091,-0.8163829224408142,-0.8772868066124898,-1.0691174159803296,-0.6181230942567945,0.12523018133033023,0.3548189323466482,,-0.5426435810102633,0.07075327468707726,0.3114712726480822,0.1767891778146465,-0.3902925653549667,-0.6934330838568232,0.04689205492729487,233.79715901912195,,233.79715901912195,6.0
24,-1.025620509130352,-0.6364637824077505,-0.757680318664296,-0.8071040667320735,-1.0123030123975467,-0.5392351037986285,0.1723155987837091,0.27312360626311744,,-0.5673535680818713,0.09905715493775916,0.3031876881448846,0.18448181688237217,-0.4137328363173848,-0.6793492164296385,0.12200015123901906,232.36109577934798,,232.36109577934798,6.0
25,-1.1659651052379354,-0.7922881544504525,-0.879107432885478,-0.960364130413026,-1.1271026542542921,-0.7055282031221779,0.05903720295368452,0.4066036186370929,,-0.5303260250290636,0.051548910954129425,0.34426143102359896,0.17813208002262307,-0.37829093177044565,-0.6893171159497511,0.0010231025794941785,230.87021036039425,,230.87021036039425,6.0
26,-1.438165855093815,-1.1135688797251755,-1.1058619009265114,-1.2527481019435205,-1.3827013928552132,-1.0220071907138848,-0.17129457292663552,0.6638345757686527,,-0.4250155008228799,-0.07786202142391352,0.4246237973252565,0.2338308196554284,-0.37763639676444005,-0.7452529481659765,-0.18304663630443274,238.8832935395195,,238.8832935395195,6.0
27,-1.202023954336955,-0.832171673310434,-0.9287999313142754,-1.0183282701007925,-1.1346930919453055,-0.7756903681311513,0.015748904163162283,0.4402975578163098,,-0.535789554463761,0.05678233710702149,0.3890750468897949,0.1325832301416128,-0.3698811983987987,-0.6671920233023305,-0.04984787866499196,236.88468957501033,,236.88468957501033,6.0
28,-1.1020144005210806,-0.948583848918015,-0.8794915189281893,-1.0710514814934642,-1.060986118126628,-0.8613990732091676,-0.003876039974235111,0.3620892573390081,,-0.20536148914736357,-0.06001299178066033,0.362493502414474,0.03564184100088476,-0.13986070058740208,-0.7198401919156909,-0.21958222811620282,258.62656431212673,,258.62656431212673,6.0
29,-1.052599004287072,-0.849852195835516,-0.7215052097722889,-1.0154986025217094,-1.0011720358990082,-0.7035970525103653,0.09868322664173329,0.2578179363649692,,-0.2712956410336139,-0.13788867254587867,0.5030970257726259,0.04612514041402956,-0.25795700568188584,-0.6900189988926362,-0.004390226239618456,264.7545406635328,,264.7545406635328,6.0
30,-0.9063134678079438,-0.7264145148128387,-0.6122483381897638,-0.9029119759191531,-0.8683511737750156,-0.5784949170173928,0.18761574753586288,0.10618761225625767,,-0.26430322579227017,-0.1004328703090583,0.5001603073905402,-0.03435175217471559,-0.2336953184365363,-0.6785054932818302,0.07574164640230571,266.44565455810795,,266.44565455810795,6.0
31,-0.8736027695637556,-0.7833031406394714,-0.6312818204674894,-0.9079366143777486,-0.9244376378332042,-0.553589664128959,0.10441424019453119,0.04616935912986121,,-0.16900743168275348,-0.14341935557145546,0.4704715249007764,0.015825336478407056,-0.27379130874162627,-0.618054025485849,0.05657975402860107,274.57969828129615,,274.57969828129615,6.0
32,-0.8417540169954353,-0.7612299126208371,-0.5573522248927628,-0.9100296281483559,-0.844909535999749,-0.5527829001052948,0.17108695853822037,0.015436407517303796,,-0.1914731443088703,-0.1702582381041446,0.5497032046528239,-0.05477447723696321,-0.22792515756842693,-0.6787068575790203,0.13274609792829814,265.73790838153354,,265.73790838153354,6.0
33,-0.35041661249829487,-0.03775215017553524,0.13137352995661722,-0.3951986386891902,-0.2389973331039178,0.1616635399119416,0.8099365230586076,-0.5411850549656773,,-0.40359193818090067,-0.20312058873054015,0.6836540141521774,-0.17842101867865504,-0.39646391254246915,-0.6991089075544276,0.7725224944494495,283.12349266055054,,283.12349266055054,6.0
34,-0.3644798112779861,0.009061638647164583,0.1506142070449099,-0.3699304901373812,-0.2342333105532074,0.19943536736936723,0.8475443180263286,-0.5511609840506193,,-0.419629544098737,-0.19461864703618992,0.6905955086086717,-0.146310774813749,-0.4390757399482449,-0.7042817292678112,0.8240207768687396,277.6289969765562,,277.6289969765562,6.0
35,-0.36530146804709157,0.2301662092844191,-0.027305172818066326,-0.09926304414375378,-0.40548535818503806,0.4362728704629605,0.7943307907792502,-0.5379915272384151,,-0.6819294228539472,0.2152096308882723,0.2427492645938939,0.24552004736452362,-0.7852160149415207,-0.4471570376826148,0.7749870811570426,291.6174711311319,,291.6174711311319,6.0
36,-0.35166116093019295,0.15433531835249353,0.03265139150564578,-0.19090706724375778,-0.3376951734080519,0.36006263346117534,0.7994820287777826,-0.5701299628676133,,-0.59006301754687,0.07338268812268431,0.4210778339619563,0.09069296786379712,-0.6795172612619094,-0.4943234857643214,0.7741940291163295,289.9702637549306,,289.9702637549306,6.0
37,-0.3517203815187924,0.12140378250874956,0.043961398028396215,-0.22231958171780902,-0.33398744506368994,0.3368669531088974,0.7904426558231563,-0.5612557472974502,,-0.5611172799534622,0.04540605302055359,0.4377080842496551,0.06587569390735239,-0.6373385978933376,-0.5182754390676274,0.7664100319085105,287.6534245759993,,287.6534245759993,6.0
38,-0.3796931440698862,0.10365487019917824,0.017660226444617788,-0.24365029859527298,-0.33938847067011096,0.2921235115115392,0.7889254418810754,-0.5216923649150895,,-0.5817032430858234,0.054340828334864255,0.43754087341331466,0.042366528474698864,-0.5979978914380987,-0.5418594581307747,0.7454821415949814,285.77872713764003,,285.77872713764003,6.0
39,-0.3764237108902476,0.205126695136704,0.0675258760803702,-0.16796001030012103,-0.31133001265184074,0.36914616293007174,0.880877315072206,-0.5395813895563091,,-0.6472558429734088,0.08880579934888129,0.39726715262295664,0.09345062166619952,-0.642535401526013,-0.5579672135198349,0.8276353418204341,290.920094786349,,290.920094786349,6.0
40,-0.42721400401023035,0.1438917251217381,0.021838330304516762,-0.21539708839104577,-0.34865044607483725,0.29606143342780056,0.8551525657901617,-0.4992854705482695,,-0.6317768692430722,0.08339577415335994,0.3853888647033979,0.08867042431660596,-0.6247215989218744,-0.5811133876624186,0.7958833129656354,291.994368540062,,291.994368540062,6.0
41,-0.36811664305736747,0.10691372393660237,0.06359771858432822,-0.23382981943626846,-0.33326332596851266,0.32729164865760496,0.8152974659504948,-0.5614361280892806,,-0.5433256295546852,0.004043410252029117,0.44854558329748395,0.056641606810233266,-0.6221089626762426,-0.5321391817816965,0.7870107227085273,286.4721282232293,,286.4721282232293,6.0
42,-0.4637878439213947,0.18875889317387057,0.3357419112495471,-0.5677843975652468,-0.22253880784258295,0.5225990515461921,0.7348997614344314,-0.3759700655125605,,-0.7472132290085478,-0.2829180360034556,1.0942435637089682,-0.27580083141275036,-0.7738706914724394,-0.37699837976983275,0.755341836852536,295.6262327554638,,295.6262327554638,6.0
43,-0.2903025278529066,-0.016551572869674347,0.1833573507170519,-0.367055866228669,-0.2080830511982698,0.22846373010053356,0.8121848464183823,-0.6540004091467763,,-0.3761532336336574,-0.2227178073678614,0.706767700614761,-0.18529619239792236,-0.4190104981365693,-0.6402647166983552,0.8264667762098872,287.57342030624227,,287.57342030624227,6.0
44,-0.26905778154031007,-0.04446977734439861,0.2120937515293163,-0.39019357755746203,-0.18094322506599392,0.21481972058182866,0.8136570684575449,-0.638130959827443,,-0.3367951055763625,-0.28784550132199316,0.7335491594751176,-0.22468888797525272,-0.3513636181841083,-0.650717640716642,0.7907416450650573,285.6710821895629,,285.6710821895629,6.0
45,-0.23725914220831712,-0.08071325064072271,0.11723994212028649,-0.3746979651030876,-0.23611818705909277,0.21241635831536587,0.6992038643710753,-0.6560685249276809,,-0.323041056294898,-0.21443695639016577,0.6829391438752718,-0.24125558623897975,-0.34200845183442175,-0.5663326811158798,0.700433955594459,282.80079788213345,,282.80079788213345,6.0
46,-0.3778983312161075,0.19238922564390326,0.11243972715564227,-0.21321952178076675,-0.2729764564033632,0.3515999316131081,0.8930132299946609,-0.5336502498068496,,-0.6239030479646459,0.018001456594076468,0.47842478750054296,0.06057448743788886,-0.6299978289442002,-0.578611583373464,0.8259214633012496,309.15318586467504,,309.15318586467504,6.0
47,-0.2515674495904884,-0.0004820452346577242,0.2313240274206117,-0.3627485615975005,-0.166012216880343,0.2620931345249975,0.8304177779445591,-0.6606789192244946,,-0.3603064629371024,-0.25320887073218745,0.7401913246509915,-0.21379096808232526,-0.41751778354818964,-0.6395523720680245,0.8326828128140212,282.1319274507668,,282.1319274507668,6.0
48,-0.3654458467766148,0.14294921185331144,0.05400557556220409,-0.2020045153311778,-0.3166984619801528,0.3355241020379017,0.8365704418575852,-0.5535522903389638,,-0.6206937006665691,0.06305260417901809,0.42264595861498444,0.050218485754940305,-0.5928885753558717,-0.5335135479251201,0.7990056043843359,281.7074454229926,,281.7074454229926,6.0
49,-0.3485208145077535,0.13305381847299858,0.12571450234889497,-0.2412994337060989,-0.26824554241172677,0.32474368165659356,0.8641159034512498,-0.5775195598553039,,-0.5751870342420073,-0.014266512362724387,0.5168256480885783,0.023625448269333438,-0.5906095584959743,-0.5728893563878608,0.8266658323488213,282.9225907514591,,282.9225907514591,6.0
50,-0.6032230631862108,-0.47228238076801665,-0.401216184873663,-0.6443124598669909,-0.676160672181152,-0.2214515273607827,0.297571952322961,-0.23087639584929934,,-0.24954058242230415,-0.09781791374343614,0.41367934078654306,-0.04562554411381192,-0.36257461466471935,-0.5484552384587842,0.19819100450185956,274.8903194657151,,274.8903194657151,6.0
51,-1.3341984747865017,-1.2108851080836525,-1.3823059800082922,-1.1827469261520267,-1.3947992168906516,-1.2138512128984127,-0.3412771692855723,0.4942959270015411,,-0.1266519047587814,0.0612634303667523,-0.08433777163680964,0.12457113801021916,-0.0787420160482526,-0.7946868990575265,-0.5892780133846647,279.59415699721023,,279.59415699721023,6.0
52,-1.3864570260873432,-1.298028067928057,-1.4391957623848375,-1.2630807241751845,-1.464927911688802,-1.269691761756456,-0.42561944349488695,0.5143950157494249,,-0.1022701753237035,0.04293464518227069,-0.07257580047042764,0.11123185168380725,-0.0726757016778804,-0.7702525611868047,-0.64556814103928,277.9121294102438,,277.9121294102438,6.0
53,-1.4796324413871131,-1.3985616537486525,-1.5187839619873176,-1.3616487742757162,-1.545451727743166,-1.3790957287767145,-0.49706170715729014,0.5729503559980669,,-0.08450139447387378,0.022417910362510868,-0.06853933744205426,0.11462098891697042,-0.06527355458980644,-0.8064836653619964,-0.681340677799565,278.49964166214494,,278.49964166214494,6.0
54,-1.401616269744889,-1.2800604158532216,-1.447552507732174,-1.2520476755401506,-1.4597981228582888,-1.2817232147447437,-0.39281296213068256,0.5395425303253103,,-0.1195173124164711,0.07551676662661863,-0.1110392512845145,0.136817867641163,-0.06916097069488669,-0.8223118064234034,-0.6264670176752246,276.8756526310755,,276.8756526310755,6.0
55,-1.3950819495240083,-1.2782301852869913,-1.4298796749836005,-1.25190598785584,-1.444520256612269,-1.2803972273801152,-0.3808592734529128,0.4991053278446181,,-0.13759954636215524,0.06408364383294554,-0.09874865574627678,0.12569743862176097,-0.07138612488335894,-0.8084406922150038,-0.5677766306416274,280.1548326061301,,280.1548326061301,6.0
56,-1.3808963334992828,-1.3006946732202411,-1.4281368232158158,-1.263396885793438,-1.4591409045749415,-1.2624483590374949,-0.41883282474033556,0.45824835562652805,,-0.10752865344233167,0.03988722476598401,-0.07460442721128778,0.11501155484516969,-0.09737646222406529,-0.7391268636145496,-0.5879015638890294,277.3477045983915,,277.3477045983915,6.0
57,-1.377945266193176,-1.2600189783766789,-1.4157422489382352,-1.2283814658857766,-1.4359621600100605,-1.2538894311824107,-0.36753227671097877,0.49612432631038644,,-0.13513068806884304,0.058775650041774874,-0.08511527404105072,0.11482319292452119,-0.07596031701029751,-0.7957428950948875,-0.5729658772267023,280.290557687054,,280.290557687054,6.0
58,-1.4601460184808337,-1.3504840171705776,-1.4925766302072192,-1.3314107853292154,-1.509517802035575,-1.3454943077994592,-0.4458490788882318,0.567790238237317,,-0.10497035351473763,0.04380586829869065,-0.0670149982218343,0.10161527668341042,-0.08482770068984977,-0.8003915046394631,-0.6528416860935187,284.2393282844213,,284.2393282844213,6.0
59,1.283047285211332,-0.6264341924707444,-0.1409247153040638,0.025564488327612822,-0.5955317584525643,1.137992624268148,-0.885180762967932,-2.2172228193138808,,1.6514625394356595,-0.1909831219468091,-0.1521183007390564,0.39249349690183866,-1.5564179569246428,1.9461250294095493,-0.8583443625983059,317.8519150456794,,317.8519150456794,6.0
60,-1.5079350955501174,-1.3700827092371695,-1.546940451776774,-1.3548608039999652,-1.534196993785811,-1.4074745053069502,-0.4643022527396245,0.6163229466635672,,-0.12107449172044416,0.07959963311550827,-0.10747390182634461,0.10340685856521822,-0.045761842516748225,-0.8707809731664957,-0.6521048268579089,293.57893606420583,,293.57893606420583,6.0
61,-1.5564181333461196,-1.4429767310436277,-1.5881544610473928,-1.4242218468211472,-1.5837798437571484,-1.468108189810769,-0.5189206967528242,0.6460288871865683,,-0.10374524129685683,0.05099214380798556,-0.09148966190871899,0.10074551423079903,-0.04353635982231055,-0.8666049649198357,-0.6903010468737647,292.9742615697428,,292.9742615697428,6.0
62,-1.5242253414711988,-1.4327860228027345,-1.5672494113788153,-1.4034525759379575,-1.572859314972579,-1.4333250795513452,-0.523081278042743,0.6297748733868049,,-0.0979830327616471,0.04748043273703989,-0.09769550602138041,0.11813394243763692,-0.04407656716248404,-0.8447753675317733,-0.7085525632538483,284.8651111750511,,284.8651111750511,6.0
63,0.11133195658545705,-0.21155107284327607,0.002689567995244349,-0.08506886056026729,-0.15741070392887502,0.07808157998874693,0.7141444655538811,-1.0697272359642798,,0.24613209537984146,-0.15307318251415794,0.16922048866501566,-0.07746863417358518,0.002090936207371552,-0.7941311111253736,0.7037896421675567,317.45619180733996,,317.45619180733996,6.0
64,1.3954259762361785,-1.046764680536415,0.26949563463672155,0.31985289063470945,-1.0851361206910224,1.3965389326010578,-0.6864084460434022,-2.3188601706051752,,2.2490601106066257,-1.0922242444862338,-0.21282625151561957,1.5129778302026446,-2.4236093721766356,1.866071684375826,-0.5505872090049657,410.1338377420156,,410.1338377420156,6.0
65,-0.2910015469956894,-0.021130447026072696,0.09885228097204257,-0.34566780631515204,-0.28413179166869745,0.2561632061808538,0.7146401679022444,-0.6178847789626793,,-0.36634781485177886,-0.19297150422831288,0.6457213979066874,-0.11367880832156617,-0.49529787656180796,-0.5823281291862485,0.734833697081487,304.4607502363117,,304.4607502363117,6.0
66,0.06788929166177876,-0.00827517049295906,-0.22921624650802191,0.22062472853151865,-0.4054027031086303,0.2933451522367218,0.664844641149148,-1.0182882313930135,,-0.006451133428653055,0.3204122127810626,-0.36134284614820605,0.42012650994068934,-0.41878169516920183,-0.5119594847464202,0.609324067977833,326.6435209096161,,326.6435209096161,6.0
67,-0.32862228563435364,0.022103228593734314,-0.08856513207949512,-0.2172157782166731,-0.42235639059361785,0.282006652280705,0.6503082282220344,-0.5855541808608021,,-0.47142240952748793,0.13416151702158013,0.3092944658354723,0.07012835158164239,-0.6360615066839598,-0.354146361984045,0.54463462247964,305.6090843561895,,305.6090843561895,6.0
68,-0.2384293022150793,0.010374072731501705,0.1827035590884311,-0.32880180570591633,-0.20135717333936493,0.2896314753564627,0.7816910409129376,-0.6721364495029116,,-0.3815192363635866,-0.20452341097963866,0.6998450643520516,-0.18453435118157288,-0.4589425168450755,-0.5966098182516848,0.8194942826478929,302.00644717143405,,302.00644717143405,6.0
69,-0.30442188623590855,0.027871266995745936,0.16731703207484694,-0.3262290781987714,-0.22128451758286682,0.25647535836215773,0.8308619366860838,-0.6230490195301781,,-0.40926602094993303,-0.18419827377339165,0.6597324931877455,-0.14276095061037042,-0.4515425010873875,-0.6413629298104387,0.8075353475837045,294.0076201949846,,294.0076201949846,6.0
70,-0.35732658916643234,0.10907271009213892,0.029443889849890048,-0.195991148383528,-0.3325368658102682,0.29723747372317083,0.8267751689080013,-0.5691258653938234,,-0.5703773581129956,0.09168596776580566,0.40257707264349973,0.014222399901201027,-0.5529440405159085,-0.5401720928389684,0.7522276193101436,290.2685546819296,,290.2685546819296,6.0
71,-0.24323748284493116,0.039365407552513,0.21667095185220345,-0.3353614651240586,-0.15890684044642409,0.28512235797362473,0.8177497976570307,-0.6516944565629491,,-0.40143322297991546,-0.2202696168444996,0.728041761013303,-0.18239878813760615,-0.4396347709429995,-0.6335992467180892,0.8157985252883568,307.659320690646,,307.659320690646,6.0
72,-1.4892959139097517,-1.3969263344753404,-1.5225129567208984,-1.3781373973689428,-1.5237754384080457,-1.4034124018025296,-0.4732777059453441,0.5900700649353345,,-0.10705065345274319,0.04382557876215665,-0.08154558069326301,0.08527697362171147,-0.04289609952239598,-0.8615352480718762,-0.6228747099410906,290.18676731637703,,290.18676731637703,6.0
73,-1.4679325865054,-1.3756312150747385,-1.5027316565041418,-1.3588462807620973,-1.5052247314462046,-1.3787694708544698,-0.45315444792701914,0.5678456914049261,,-0.10000298533798617,0.040557736240185424,-0.07674062856745893,0.08981051963155387,-0.05548816440899107,-0.8471824817704551,-0.6145181910202229,287.8593821054582,,287.8593821054582,6.0
74,-1.5132753865350412,-1.4073111097492124,-1.541951273151539,-1.394888190091625,-1.5361727673116272,-1.4297809252406999,-0.47751161564836486,0.6154228562763822,,-0.09605392522278226,0.04734534055485745,-0.076659078192482,0.08073971170388732,-0.03957980432676017,-0.8750735034699683,-0.6531307725063688,288.09219749367935,,288.09219749367935,6.0
75,-1.558699935453739,-1.4387878359225206,-1.5857049353203385,-1.4335076795880761,-1.5694368902038667,-1.4785348064244026,-0.5120676245711799,0.6481117310204436,,-0.11623866499591658,0.06805007689638418,-0.08572490979809869,0.08160433951851692,-0.022214793613925032,-0.9049879747873305,-0.6663276194326703,288.28961269310514,,288.28961269310514,6.0
76,-1.5084626492348248,-1.4010123184381682,-1.5403731526515962,-1.386750817159795,-1.5335407020380265,-1.4234288210699932,-0.4801045213578509,0.6107019963113548,,-0.113875330367394,0.049774489696772756,-0.08309907114710943,0.08885812437530258,-0.036712168061752315,-0.8698769950614859,-0.6424827453358828,288.60769943729645,,288.60769943729645,6.0
77,-1.544741454357315,-1.4184799219315347,-1.5740901038944553,-1.4121531861964642,-1.5586509575955678,-1.457225752360464,-0.4916506391385879,0.6375843443171887,,-0.12467404924253787,0.0852537209700121,-0.10022866696323612,0.08168353995558536,-0.03166413451089373,-0.9042811657384408,-0.6411348127129515,292.1372669423841,,292.1372669423841,6.0
78,-1.568924057288359,-1.4428588999646648,-1.599311667539858,-1.4387002520475902,-1.5800838776705077,-1.4842869511151418,-0.5130673114722385,0.6580879674168192,,-0.11055294920718764,0.0807589031858924,-0.09449344033029508,0.0851596073635991,-0.03537125518865569,-0.9045634626556165,-0.6766362343723813,288.93800561928794,,288.93800561928794,6.0
79,-1.5567387677802733,-1.4289177529726036,-1.5871801418050722,-1.427180814815027,-1.5662518919533315,-1.4716492041864506,-0.4997348907587644,0.6483234052988728,,-0.12211589219457833,0.0928530324506838,-0.10125988876776615,0.07892909752548338,-0.031006701111494422,-0.9148798726976596,-0.6482367527259559,290.02054264208925,,290.02054264208925,6.0
80,-1.55078978523344,-1.4239195155657032,-1.5830102120549028,-1.4210204389982601,-1.5620900187910594,-1.4659986405393566,-0.49580939213945574,0.6413100677388504,,-0.11717662908780131,0.09383676363207089,-0.10469825927818549,0.08449367817361358,-0.03493163417462514,-0.9138179998739004,-0.6462228981092344,289.099879887798,,289.099879887798,6.0
81,-1.5390083127786671,-1.409086838952533,-1.5712602383051961,-1.4047374117695348,-1.55182462356228,-1.4514998252639286,-0.4850869624451779,0.6231673824526648,,-0.1301374944559272,0.10146283958642699,-0.109493113996252,0.09065598973765146,-0.037454742300641414,-0.9108392960824456,-0.6241796565619734,287.5687607676933,,287.5687607676933,6.0
